Date,Price,Open,High,Low,Vol.,Change %
3/13/2009,756.55,751.97,758.29,742.46,-,0.77%
3/16/2009,753.89,758.84,774.53,753.37,-,-0.35%
3/17/2009,778.12,753.88,778.12,749.93,-,3.21%
3/18/2009,794.35,776.01,803.04,765.64,-,2.09%
3/19/2009,784.04,797.92,803.24,781.82,-,-1.30%
3/20/2009,768.54,784.58,788.91,766.2,-,-1.98%
3/23/2009,822.92,772.31,823.37,772.31,-,7.08%
3/24/2009,806.12,820.6,823.65,805.48,-,-2.04%
3/25/2009,813.88,806.81,826.78,791.37,-,0.96%
3/26/2009,832.86,814.06,832.98,814.06,-,2.33%
3/27/2009,815.94,828.68,828.68,813.43,-,-2.03%
3/30/2009,787.53,809.07,809.07,779.81,-,-3.48%
3/31/2009,797.87,790.88,810.48,790.88,-,1.31%
4/1/2009,811.08,793.59,813.62,783.32,-,1.66%
4/2/2009,834.38,814.53,845.61,814.53,-,2.87%
4/3/2009,842.5,835.13,842.5,826.7,-,0.97%
4/6/2009,835.48,839.75,839.75,822.79,-,-0.83%
4/7/2009,815.55,834.12,834.12,814.53,-,-2.39%
4/8/2009,825.16,816.76,828.42,814.84,-,1.18%
4/9/2009,856.56,829.29,856.91,829.29,-,3.81%
4/13/2009,858.73,855.33,864.31,845.35,-,0.25%
4/14/2009,841.5,856.88,856.88,840.25,-,-2.01%
4/15/2009,852.06,839.44,852.93,835.58,-,1.25%
4/16/2009,865.3,854.54,870.35,847.04,-,1.55%
4/17/2009,869.6,865.18,875.63,860.87,-,0.50%
4/20/2009,832.39,868.27,868.27,832.39,-,-4.28%
4/21/2009,850.08,831.25,850.09,826.83,-,2.13%
4/22/2009,843.55,847.26,861.78,840.57,-,-0.77%
4/23/2009,851.92,844.62,852.87,835.45,-,0.99%
4/24/2009,866.23,853.91,871.8,853.91,-,1.68%
4/27/2009,857.51,862.82,868.83,854.65,-,-1.01%
4/28/2009,855.16,854.48,864.48,847.12,-,-0.27%
4/29/2009,873.64,856.85,882.06,856.85,-,2.16%
4/30/2009,872.81,876.59,888.7,868.51,-,-0.10%
5/1/2009,877.52,872.74,880.48,866.1,-,0.54%
5/4/2009,907.24,879.21,907.85,879.21,-,3.39%
5/5/2009,903.8,906.1,907.7,897.34,-,-0.38%
5/6/2009,919.53,903.95,920.28,903.95,-,1.74%
5/7/2009,907.39,919.58,929.58,901.36,-,-1.32%
5/8/2009,929.23,909.03,930.17,909.03,-,2.41%
5/11/2009,909.24,922.99,922.99,908.68,-,-2.15%
5/12/2009,908.35,910.52,915.57,896.46,-,-0.10%
5/13/2009,883.92,905.4,905.4,882.8,-,-2.69%
5/14/2009,893.07,884.24,898.36,882.52,-,1.04%
5/15/2009,882.88,892.76,896.97,878.94,-,-1.14%
5/18/2009,909.71,886.07,910,886.07,-,3.04%
5/19/2009,908.13,909.67,916.39,905.22,-,-0.17%
5/20/2009,903.47,908.62,924.6,901.37,-,-0.51%
5/21/2009,888.33,900.42,900.42,879.61,-,-1.68%
5/22/2009,887,888.68,896.65,883.75,-,-0.15%
5/26/2009,910.33,887,911.76,881.46,-,2.63%
5/27/2009,893.06,909.95,913.84,891.87,-,-1.90%
5/28/2009,906.83,892.96,909.45,887.6,-,1.54%
5/29/2009,919.14,907.02,920.02,903.56,-,1.36%
6/1/2009,942.87,923.26,947.77,923.26,-,2.58%
6/2/2009,944.74,942.87,949.38,938.46,-,0.20%
6/3/2009,931.76,942.51,942.51,923.85,-,-1.37%
6/4/2009,942.46,932.49,942.47,929.32,-,1.15%
6/5/2009,940.09,945.67,951.69,934.13,-,-0.25%
6/8/2009,939.14,938.12,946.33,926.44,-,-0.10%
6/9/2009,942.43,940.35,946.92,936.15,-,0.35%
6/10/2009,939.15,942.73,949.77,927.97,-,-0.35%
6/11/2009,944.89,939.04,956.23,939.04,-,0.61%
6/12/2009,946.21,943.44,946.3,935.66,-,0.14%
6/15/2009,923.72,942.45,942.45,919.65,-,-2.38%
6/16/2009,911.97,925.6,928,911.6,-,-1.27%
6/17/2009,910.71,911.89,918.44,903.78,-,-0.14%
6/18/2009,918.37,910.86,921.93,907.94,-,0.84%
6/19/2009,921.23,919.96,927.09,915.8,-,0.31%
6/22/2009,893.04,918.13,918.13,893.04,-,-3.06%
6/23/2009,895.1,893.46,898.69,888.86,-,0.23%
6/24/2009,900.94,896.31,910.85,896.31,-,0.65%
6/25/2009,920.26,899.45,921.42,896.27,-,2.14%
6/26/2009,918.9,918.84,922,913.03,-,-0.15%
6/29/2009,927.23,919.86,927.99,916.18,-,0.91%
6/30/2009,919.32,927.15,930.01,912.86,-,-0.85%
7/1/2009,923.33,920.82,931.92,920.82,-,0.44%
7/2/2009,896.42,921.24,921.24,896.42,-,-2.91%
7/6/2009,898.72,894.27,898.72,886.36,-,0.26%
7/7/2009,881.03,898.6,898.6,879.93,-,-1.97%
7/8/2009,879.56,881.9,886.8,869.32,-,-0.17%
7/9/2009,882.68,881.28,887.86,878.45,-,0.35%
7/10/2009,879.13,880.03,883.57,872.81,-,-0.40%
7/13/2009,901.05,879.57,901.05,875.32,-,2.49%
7/14/2009,905.84,900.77,905.84,896.5,-,0.53%
7/15/2009,932.68,910.15,933.95,910.15,-,2.96%
7/16/2009,940.74,930.17,943.96,927.45,-,0.86%
7/17/2009,940.38,940.56,941.89,934.65,-,-0.04%
7/20/2009,951.13,942.07,951.62,940.99,-,1.14%
7/21/2009,954.58,951.97,956.53,943.22,-,0.36%
7/22/2009,954.07,953.4,959.83,947.75,-,-0.05%
7/23/2009,976.29,954.07,979.42,953.27,-,2.33%
7/24/2009,979.26,972.16,979.79,965.95,-,0.30%
7/27/2009,982.18,978.63,982.49,972.29,-,0.30%
7/28/2009,979.62,981.48,982.35,969.35,-,-0.26%
7/29/2009,975.15,977.66,977.76,968.65,-,-0.46%
7/30/2009,986.75,976.01,996.68,976.01,-,1.19%
7/31/2009,987.48,986.8,993.18,982.85,-,0.07%
8/3/2009,1002.63,990.22,"1,003.61",990.22,-,1.53%
8/4/2009,1005.65,"1,001.41","1,007.12",996.68,-,0.30%
8/5/2009,1002.72,"1,005.41","1,006.64",994.31,-,-0.29%
8/6/2009,997.08,"1,004.06","1,008.00",992.49,-,-0.56%
8/7/2009,1010.48,999.83,"1,018.00",999.83,-,1.34%
8/10/2009,1007.1,"1,008.89","1,010.12","1,000.99",-,-0.33%
8/11/2009,994.35,"1,005.77","1,005.77",992.4,-,-1.27%
8/12/2009,1005.81,994,"1,012.78",993.36,-,1.15%
8/13/2009,1012.73,"1,005.86","1,013.14","1,000.82",-,0.69%
8/14/2009,1004.09,"1,012.23","1,012.60",994.6,-,-0.85%
8/17/2009,979.73,998.18,998.18,978.51,-,-2.43%
8/18/2009,989.67,980.62,991.2,980.62,-,1.01%
8/19/2009,996.46,986.88,999.61,980.62,-,0.69%
8/20/2009,1007.37,996.41,"1,008.92",996.39,-,1.09%
8/21/2009,1026.13,"1,009.06","1,027.59","1,009.06",-,1.86%
8/24/2009,1025.57,"1,026.59","1,035.82","1,022.48",-,-0.05%
8/25/2009,1028,"1,026.63","1,037.75","1,026.21",-,0.24%
8/26/2009,1028.12,"1,027.35","1,032.47","1,021.57",-,0.01%
8/27/2009,1030.98,"1,027.81","1,033.33","1,016.20",-,0.28%
8/28/2009,1028.93,"1,031.62","1,039.47","1,023.13",-,-0.20%
8/31/2009,1020.62,"1,025.21","1,025.21","1,014.62",-,-0.81%
9/1/2009,998.04,"1,019.52","1,028.45",996.28,-,-2.21%
9/2/2009,994.75,996.07,"1,000.34",991.97,-,-0.33%
9/3/2009,1003.24,996.12,"1,003.43",992.25,-,0.85%
9/4/2009,1016.4,"1,003.84","1,016.48","1,001.65",-,1.31%
9/8/2009,1025.39,"1,018.67","1,026.07","1,018.67",-,0.88%
9/9/2009,1033.37,"1,025.36","1,036.34","1,023.97",-,0.78%
9/10/2009,1044.14,"1,032.99","1,044.14","1,028.04",-,1.04%
9/11/2009,1042.73,"1,043.92","1,048.18","1,038.40",-,-0.14%
9/14/2009,1049.34,"1,040.15","1,049.74","1,035.00",-,0.63%
9/15/2009,1052.63,"1,049.03","1,056.04","1,043.42",-,0.31%
9/16/2009,1068.76,"1,053.99","1,068.76","1,052.87",-,1.53%
9/17/2009,1065.49,"1,067.87","1,074.77","1,061.20",-,-0.31%
9/18/2009,1068.3,"1,066.60","1,071.52","1,064.27",-,0.26%
9/21/2009,1064.66,"1,067.14","1,067.28","1,057.46",-,-0.34%
9/22/2009,1071.66,"1,066.35","1,073.81","1,066.35",-,0.66%
9/23/2009,1060.87,"1,072.69","1,080.15","1,060.39",-,-1.01%
9/24/2009,1050.78,"1,062.56","1,066.29","1,045.85",-,-0.95%
9/25/2009,1044.38,"1,049.48","1,053.47","1,041.17",-,-0.61%
9/28/2009,1062.98,"1,045.38","1,065.13","1,045.38",-,1.78%
9/29/2009,1060.61,"1,063.69","1,069.62","1,057.83",-,-0.22%
9/30/2009,1057.08,"1,061.02","1,063.40","1,046.47",-,-0.33%
10/1/2009,1029.85,"1,054.91","1,054.91","1,029.45",-,-2.58%
10/2/2009,1025.21,"1,029.71","1,030.60","1,019.95",-,-0.45%
10/5/2009,1040.46,"1,026.87","1,042.58","1,025.92",-,1.49%
10/6/2009,1054.72,"1,042.02","1,060.55","1,042.02",-,1.37%
10/7/2009,1057.58,"1,053.65","1,058.02","1,050.10",-,0.27%
10/8/2009,1065.48,"1,060.03","1,070.67","1,060.03",-,0.75%
10/9/2009,1071.49,"1,065.28","1,071.51","1,063.00",-,0.56%
10/12/2009,1076.19,"1,071.63","1,079.46","1,071.63",-,0.44%
10/13/2009,1073.19,"1,074.96","1,075.30","1,066.71",-,-0.28%
10/14/2009,1092.02,"1,078.68","1,093.17","1,078.68",-,1.75%
10/15/2009,1096.56,"1,090.36","1,096.56","1,086.41",-,0.42%
10/16/2009,1087.68,"1,094.67","1,094.67","1,081.53",-,-0.81%
10/19/2009,1097.91,"1,088.22","1,100.17","1,086.48",-,0.94%
10/20/2009,1091.06,"1,098.64","1,098.64","1,086.16",-,-0.62%
10/21/2009,1081.4,"1,090.36","1,101.36","1,080.77",-,-0.89%
10/22/2009,1092.91,"1,080.96","1,095.21","1,074.31",-,1.06%
10/23/2009,1079.6,"1,095.62","1,095.83","1,075.49",-,-1.22%
10/26/2009,1066.95,"1,080.36","1,091.75","1,065.23",-,-1.17%
10/27/2009,1063.41,"1,067.54","1,072.48","1,060.62",-,-0.33%
10/28/2009,1042.63,"1,061.51","1,063.26","1,042.19",-,-1.95%
10/29/2009,1066.11,"1,043.69","1,066.83","1,043.69",-,2.25%
10/30/2009,1036.19,"1,065.41","1,065.41","1,033.38",-,-2.81%
11/2/2009,1042.88,"1,036.18","1,052.18","1,029.38",-,0.65%
11/3/2009,1045.41,"1,040.92","1,046.36","1,033.94",-,0.24%
11/4/2009,1046.5,"1,047.14","1,061.00","1,045.15",-,0.10%
11/5/2009,1066.63,"1,047.30","1,066.65","1,047.30",-,1.92%
11/6/2009,1069.3,"1,064.95","1,071.48","1,059.32",-,0.25%
11/9/2009,1093.08,"1,072.31","1,093.19","1,072.31",-,2.22%
11/10/2009,1093.01,"1,091.86","1,096.42","1,087.40",-,-0.01%
11/11/2009,1098.51,"1,096.04","1,105.37","1,093.81",-,0.50%
11/12/2009,1087.24,"1,098.31","1,101.97","1,084.90",-,-1.03%
11/13/2009,1093.48,"1,087.59","1,097.79","1,085.33",-,0.57%
11/16/2009,1109.3,"1,094.13","1,113.69","1,094.13",-,1.45%
11/17/2009,1110.32,"1,109.22","1,110.52","1,102.19",-,0.09%
11/18/2009,1109.8,"1,109.44","1,111.10","1,102.70",-,-0.05%
11/19/2009,1094.9,"1,106.44","1,106.44","1,088.40",-,-1.34%
11/20/2009,1091.38,"1,094.66","1,094.66","1,086.81",-,-0.32%
11/23/2009,1106.24,"1,094.86","1,112.38","1,094.86",-,1.36%
11/24/2009,1105.65,"1,105.83","1,107.56","1,097.63",-,-0.05%
11/25/2009,1110.63,"1,106.49","1,111.18","1,104.75",-,0.45%
11/27/2009,1091.49,"1,105.47","1,105.47","1,083.74",-,-1.72%
11/30/2009,1095.63,"1,091.07","1,097.24","1,086.25",-,0.38%
12/1/2009,1108.86,"1,098.89","1,112.28","1,098.89",-,1.21%
12/2/2009,1109.24,"1,109.03","1,115.58","1,105.29",-,0.03%
12/3/2009,1099.92,"1,110.59","1,117.28","1,098.74",-,-0.84%
12/4/2009,1105.98,"1,100.43","1,119.13","1,096.52",-,0.55%
12/7/2009,1103.25,"1,105.52","1,110.72","1,100.83",-,-0.25%
12/8/2009,1091.94,"1,103.04","1,103.04","1,088.61",-,-1.03%
12/9/2009,1095.95,"1,091.07","1,097.04","1,085.89",-,0.37%
12/10/2009,1102.35,"1,098.69","1,106.25","1,098.69",-,0.58%
12/11/2009,1106.41,"1,103.96","1,108.50","1,101.34",-,0.37%
12/14/2009,1114.11,"1,107.84","1,114.76","1,107.84",-,0.70%
12/15/2009,1107.93,"1,114.11","1,114.11","1,105.35",-,-0.55%
12/16/2009,1109.18,"1,108.61","1,116.21","1,107.96",-,0.11%
12/17/2009,1096.08,"1,106.36","1,106.36","1,095.88",-,-1.18%
12/18/2009,1102.47,"1,097.86","1,103.74","1,093.88",-,0.58%
12/21/2009,1114.05,"1,105.31","1,117.68","1,105.31",-,1.05%
12/22/2009,1118.02,"1,114.51","1,120.27","1,114.51",-,0.36%
12/23/2009,1120.59,"1,118.84","1,121.58","1,116.00",-,0.23%
12/24/2009,1126.48,"1,121.08","1,126.48","1,121.08",-,0.53%
12/28/2009,1127.78,"1,127.53","1,130.38","1,123.51",-,0.12%
12/29/2009,1126.2,"1,128.55","1,130.38","1,126.08",-,-0.14%
12/30/2009,1126.42,"1,125.53","1,126.42","1,121.94",-,0.02%
12/31/2009,1115.1,"1,126.60","1,127.64","1,114.81",-,-1.00%
1/4/2010,1132.99,"1,116.56","1,133.87","1,116.56",-,1.60%
1/5/2010,1136.52,"1,132.66","1,136.63","1,129.66",-,0.31%
1/6/2010,1137.14,"1,135.71","1,139.19","1,133.95",-,0.05%
1/7/2010,1141.69,"1,136.27","1,142.46","1,131.32",-,0.40%
1/8/2010,1144.98,"1,140.52","1,145.39","1,136.22",-,0.29%
1/11/2010,1146.98,"1,145.96","1,149.74","1,142.02",-,0.17%
1/12/2010,1136.22,"1,143.81","1,143.81","1,131.77",-,-0.94%
1/13/2010,1145.68,"1,137.31","1,148.40","1,133.18",-,0.83%
1/14/2010,1148.46,"1,145.68","1,150.41","1,143.80",-,0.24%
1/15/2010,1136.03,"1,147.72","1,147.77","1,131.39",-,-1.08%
1/19/2010,1150.23,"1,136.03","1,150.45","1,135.77",-,1.25%
1/20/2010,1138.04,"1,147.95","1,147.95","1,129.25",-,-1.06%
1/21/2010,1116.48,"1,138.68","1,141.58","1,114.84",-,-1.89%
1/22/2010,1091.76,"1,115.49","1,115.49","1,090.18",-,-2.21%
1/25/2010,1096.78,"1,092.40","1,102.97","1,092.40",-,0.46%
1/26/2010,1092.17,"1,095.80","1,103.69","1,089.86",-,-0.42%
1/27/2010,1097.5,"1,091.94","1,099.51","1,083.11",-,0.49%
1/28/2010,1084.53,"1,096.93","1,100.22","1,078.46",-,-1.18%
1/29/2010,1073.87,"1,087.61","1,096.45","1,071.59",-,-0.98%
2/1/2010,1089.19,"1,073.89","1,089.38","1,073.89",-,1.43%
2/2/2010,1103.32,"1,090.05","1,104.73","1,087.96",-,1.30%
2/3/2010,1097.28,"1,100.67","1,102.72","1,093.97",-,-0.55%
2/4/2010,1063.11,"1,097.25","1,097.25","1,062.78",-,-3.11%
2/5/2010,1066.19,"1,064.12","1,067.13","1,044.50",-,0.29%
2/8/2010,1056.74,"1,065.51","1,071.20","1,056.51",-,-0.89%
2/9/2010,1070.52,"1,060.06","1,079.28","1,060.06",-,1.30%
2/10/2010,1068.13,"1,069.68","1,073.67","1,059.34",-,-0.22%
2/11/2010,1078.47,"1,067.10","1,080.04","1,060.59",-,0.97%
2/12/2010,1075.51,"1,075.95","1,077.81","1,062.97",-,-0.27%
2/16/2010,1094.87,"1,079.13","1,095.67","1,079.13",-,1.80%
2/17/2010,1099.51,"1,096.14","1,101.03","1,094.72",-,0.42%
2/18/2010,1106.75,"1,099.03","1,108.24","1,097.48",-,0.66%
2/19/2010,1109.17,"1,105.49","1,112.42","1,100.80",-,0.22%
2/22/2010,1108.01,"1,110.00","1,112.29","1,105.38",-,-0.10%
2/23/2010,1094.6,"1,107.49","1,108.58","1,092.18",-,-1.21%
2/24/2010,1105.24,"1,095.89","1,106.42","1,095.50",-,0.97%
2/25/2010,1102.94,"1,101.24","1,103.50","1,086.02",-,-0.21%
2/26/2010,1104.49,"1,103.10","1,107.24","1,097.56",-,0.14%
3/1/2010,1115.71,"1,105.36","1,116.11","1,105.36",-,1.02%
3/2/2010,1118.31,"1,117.01","1,123.46","1,116.51",-,0.23%
3/3/2010,1118.79,"1,119.36","1,125.64","1,116.58",-,0.04%
3/4/2010,1122.97,"1,119.12","1,123.73","1,116.66",-,0.37%
3/5/2010,1138.7,"1,125.12","1,139.38","1,125.12",-,1.40%
3/8/2010,1138.5,"1,138.40","1,141.05","1,136.77",-,-0.02%
3/9/2010,1140.45,"1,137.56","1,145.37","1,134.90",-,0.17%
3/10/2010,1145.61,"1,140.22","1,148.26","1,140.09",-,0.45%
3/11/2010,1150.24,"1,143.96","1,150.24","1,138.99",-,0.40%
3/12/2010,1149.99,"1,151.71","1,153.41","1,146.97",-,-0.02%
3/15/2010,1150.51,"1,148.53","1,150.98","1,141.45",-,0.05%
3/16/2010,1159.46,"1,150.83","1,160.28","1,150.35",-,0.78%
3/17/2010,1166.21,"1,159.94","1,169.84","1,159.94",-,0.58%
3/18/2010,1165.83,"1,166.13","1,167.77","1,161.16",-,-0.03%
3/19/2010,1159.9,"1,166.68","1,169.20","1,155.33",-,-0.51%
3/22/2010,1165.81,"1,157.25","1,167.82","1,152.88",-,0.51%
3/23/2010,1174.17,"1,166.47","1,174.72","1,163.83",-,0.72%
3/24/2010,1167.72,"1,172.70","1,173.04","1,166.01",-,-0.55%
3/25/2010,1165.73,"1,170.03","1,180.69","1,165.09",-,-0.17%
3/26/2010,1166.59,"1,167.58","1,173.93","1,161.48",-,0.07%
3/29/2010,1173.22,"1,167.71","1,174.85","1,167.71",-,0.57%
3/30/2010,1173.27,"1,173.75","1,177.83","1,168.92",-,0.00%
3/31/2010,1169.43,"1,171.75","1,174.56","1,165.77",-,-0.33%
4/1/2010,1178.1,"1,171.23","1,181.43","1,170.69",-,0.74%
4/5/2010,1187.44,"1,178.71","1,187.73","1,178.71",-,0.79%
4/6/2010,1189.44,"1,186.01","1,191.80","1,182.77",-,0.17%
4/7/2010,1182.45,"1,188.23","1,189.60","1,177.25",-,-0.59%
4/8/2010,1186.44,"1,181.75","1,188.55","1,175.12",-,0.34%
4/9/2010,1194.37,"1,187.47","1,194.66","1,187.15",-,0.67%
4/12/2010,1196.48,"1,194.94","1,199.20","1,194.71",-,0.18%
4/13/2010,1197.3,"1,195.94","1,199.04","1,188.82",-,0.07%
4/14/2010,1210.65,"1,198.69","1,210.65","1,198.69",-,1.12%
4/15/2010,1211.67,"1,210.77","1,213.92","1,208.50",-,0.08%
4/16/2010,1192.13,"1,210.17","1,210.17","1,186.77",-,-1.61%
4/19/2010,1197.52,"1,192.06","1,197.87","1,183.68",-,0.45%
4/20/2010,1207.17,"1,199.04","1,208.58","1,199.04",-,0.81%
4/21/2010,1205.94,"1,207.16","1,210.99","1,198.85",-,-0.10%
4/22/2010,1208.67,"1,202.52","1,210.27","1,190.19",-,0.23%
4/23/2010,1217.28,"1,207.87","1,217.28","1,205.10",-,0.71%
4/26/2010,1212.05,"1,217.07","1,219.80","1,211.07",-,-0.43%
4/27/2010,1183.71,"1,209.92","1,211.38","1,181.62",-,-2.34%
4/28/2010,1191.36,"1,184.59","1,195.05","1,181.81",-,0.65%
4/29/2010,1206.78,"1,193.30","1,209.36","1,193.30",-,1.29%
4/30/2010,1186.69,"1,206.77","1,207.99","1,186.32",-,-1.66%
5/3/2010,1202.26,"1,188.58","1,205.13","1,188.58",-,1.31%
5/4/2010,1173.6,"1,197.50","1,197.50","1,168.12",-,-2.38%
5/5/2010,1165.87,"1,169.24","1,175.95","1,158.15",-,-0.66%
5/6/2010,1128.15,"1,164.38","1,167.58","1,065.79",-,-3.24%
5/7/2010,1110.88,"1,127.04","1,135.13","1,094.15",-,-1.53%
5/10/2010,1159.73,"1,122.27","1,163.85","1,122.27",-,4.40%
5/11/2010,1155.79,"1,156.39","1,170.48","1,147.71",-,-0.34%
5/12/2010,1171.67,"1,155.43","1,172.87","1,155.43",-,1.37%
5/13/2010,1157.44,"1,170.04","1,173.57","1,156.14",-,-1.21%
5/14/2010,1135.68,"1,157.19","1,157.19","1,126.14",-,-1.88%
5/17/2010,1136.94,"1,136.52","1,141.88","1,114.96",-,0.11%
5/18/2010,1120.8,"1,138.78","1,148.66","1,117.20",-,-1.42%
5/19/2010,1115.05,"1,119.57","1,124.27","1,100.66",-,-0.51%
5/20/2010,1071.59,"1,107.34","1,107.34","1,071.58",-,-3.90%
5/21/2010,1087.69,"1,067.26","1,090.16","1,055.90",-,1.50%
5/24/2010,1073.65,"1,084.78","1,089.95","1,072.70",-,-1.29%
5/25/2010,1074.03,"1,067.42","1,074.75","1,040.78",-,0.04%
5/26/2010,1067.95,"1,075.51","1,090.75","1,065.59",-,-0.57%
5/27/2010,1103.06,"1,074.27","1,103.52","1,074.27",-,3.29%
5/28/2010,1089.41,"1,102.59","1,102.59","1,084.78",-,-1.24%
6/1/2010,1070.71,"1,087.30","1,094.77","1,069.89",-,-1.72%
6/2/2010,1098.38,"1,073.01","1,098.56","1,072.03",-,2.58%
6/3/2010,1102.83,"1,098.82","1,105.67","1,091.81",-,0.41%
6/4/2010,1064.88,"1,098.43","1,098.43","1,060.50",-,-3.44%
6/7/2010,1050.47,"1,065.84","1,071.36","1,049.86",-,-1.35%
6/8/2010,1062,"1,050.81","1,063.15","1,042.17",-,1.10%
6/9/2010,1055.69,"1,062.75","1,077.74","1,052.25",-,-0.59%
6/10/2010,1086.84,"1,058.77","1,087.85","1,058.77",-,2.95%
6/11/2010,1091.6,"1,082.65","1,092.25","1,077.12",-,0.44%
6/14/2010,1089.63,"1,095.00","1,105.91","1,089.03",-,-0.18%
6/15/2010,1115.23,"1,091.21","1,115.59","1,091.21",-,2.35%
6/16/2010,1114.61,"1,114.02","1,118.74","1,107.13",-,-0.06%
6/17/2010,1116.04,"1,115.98","1,117.72","1,105.87",-,0.13%
6/18/2010,1117.51,"1,116.16","1,121.01","1,113.93",-,0.13%
6/21/2010,1113.2,"1,122.79","1,131.23","1,108.24",-,-0.39%
6/22/2010,1095.31,"1,113.90","1,118.50","1,094.18",-,-1.61%
6/23/2010,1092.04,"1,095.57","1,099.64","1,085.31",-,-0.30%
6/24/2010,1073.69,"1,090.93","1,090.93","1,071.60",-,-1.68%
6/25/2010,1076.76,"1,075.10","1,083.56","1,067.89",-,0.29%
6/28/2010,1074.57,"1,077.50","1,082.60","1,071.45",-,-0.20%
6/29/2010,1041.24,"1,071.10","1,071.10","1,035.18",-,-3.10%
6/30/2010,1030.71,"1,040.56","1,048.08","1,028.33",-,-1.01%
7/1/2010,1027.37,"1,031.10","1,033.58","1,010.91",-,-0.32%
7/2/2010,1022.58,"1,027.65","1,032.95","1,015.93",-,-0.47%
7/6/2010,1028.06,"1,028.09","1,042.50","1,018.35",-,0.54%
7/7/2010,1060.27,"1,028.54","1,060.89","1,028.54",-,3.13%
7/8/2010,1070.25,"1,062.92","1,071.25","1,058.24",-,0.94%
7/9/2010,1077.96,"1,070.50","1,078.16","1,068.10",-,0.72%
7/12/2010,1078.75,"1,077.23","1,080.78","1,070.45",-,0.07%
7/13/2010,1095.34,"1,080.65","1,099.46","1,080.65",-,1.54%
7/14/2010,1095.17,"1,095.61","1,099.08","1,087.68",-,-0.02%
7/15/2010,1096.48,"1,094.46","1,098.66","1,080.53",-,0.12%
7/16/2010,1064.88,"1,093.85","1,093.85","1,063.32",-,-2.88%
7/19/2010,1071.25,"1,066.85","1,074.70","1,061.11",-,0.60%
7/20/2010,1083.48,"1,064.53","1,083.94","1,056.88",-,1.14%
7/21/2010,1069.59,"1,086.67","1,088.96","1,065.25",-,-1.28%
7/22/2010,1093.67,"1,072.14","1,097.50","1,072.14",-,2.25%
7/23/2010,1102.66,"1,092.17","1,103.73","1,087.88",-,0.82%
7/26/2010,1115.01,"1,102.89","1,115.01","1,101.30",-,1.12%
7/27/2010,1113.84,"1,117.36","1,120.95","1,109.78",-,-0.10%
7/28/2010,1106.13,"1,112.84","1,114.66","1,103.11",-,-0.69%
7/29/2010,1101.53,"1,108.07","1,115.90","1,092.82",-,-0.42%
7/30/2010,1101.6,"1,098.44","1,106.44","1,088.01",-,0.01%
8/2/2010,1125.86,"1,107.53","1,127.30","1,107.53",-,2.20%
8/3/2010,1120.46,"1,125.34","1,125.44","1,116.76",-,-0.48%
8/4/2010,1127.24,"1,121.06","1,128.75","1,119.46",-,0.61%
8/5/2010,1125.81,"1,125.78","1,126.56","1,118.81",-,-0.13%
8/6/2010,1121.64,"1,122.07","1,123.06","1,107.17",-,-0.37%
8/9/2010,1127.79,"1,122.80","1,129.24","1,120.91",-,0.55%
8/10/2010,1121.06,"1,122.92","1,127.16","1,111.58",-,-0.60%
8/11/2010,1089.47,"1,116.89","1,116.89","1,088.55",-,-2.82%
8/12/2010,1083.61,"1,081.48","1,086.72","1,076.69",-,-0.54%
8/13/2010,1079.25,"1,082.22","1,086.25","1,079.00",-,-0.40%
8/16/2010,1079.38,"1,077.49","1,082.62","1,069.49",-,0.01%
8/17/2010,1092.54,"1,081.16","1,100.14","1,081.16",-,1.22%
8/18/2010,1094.16,"1,092.08","1,099.77","1,085.76",-,0.15%
8/19/2010,1075.63,"1,092.44","1,092.44","1,070.66",-,-1.69%
8/20/2010,1071.69,"1,075.63","1,075.63","1,063.91",-,-0.37%
8/23/2010,1067.36,"1,073.36","1,081.58","1,067.08",-,-0.40%
8/24/2010,1051.87,"1,063.20","1,063.20","1,046.68",-,-1.45%
8/25/2010,1055.33,"1,048.98","1,059.38","1,039.83",-,0.33%
8/26/2010,1047.22,"1,056.28","1,061.45","1,045.40",-,-0.77%
8/27/2010,1064.59,"1,049.27","1,065.21","1,039.70",-,1.66%
8/30/2010,1048.92,"1,062.90","1,064.40","1,048.79",-,-1.47%
8/31/2010,1049.33,"1,046.88","1,055.14","1,040.88",-,0.04%
9/1/2010,1080.29,"1,049.72","1,081.30","1,049.72",-,2.95%
9/2/2010,1090.1,"1,080.66","1,090.10","1,080.39",-,0.91%
9/3/2010,1104.51,"1,093.61","1,105.10","1,093.61",-,1.32%
9/7/2010,1091.84,"1,102.60","1,102.60","1,091.15",-,-1.15%
9/8/2010,1098.87,"1,092.36","1,103.26","1,092.36",-,0.64%
9/9/2010,1104.18,"1,101.15","1,110.27","1,101.15",-,0.48%
9/10/2010,1109.55,"1,104.57","1,110.88","1,103.92",-,0.49%
9/13/2010,1121.9,"1,113.38","1,123.87","1,113.38",-,1.11%
9/14/2010,1121.1,"1,121.16","1,127.36","1,115.58",-,-0.07%
9/15/2010,1125.07,"1,119.43","1,126.46","1,114.63",-,0.35%
9/16/2010,1124.66,"1,123.89","1,125.44","1,118.88",-,-0.04%
9/17/2010,1125.59,"1,126.39","1,131.47","1,122.43",-,0.08%
9/20/2010,1142.71,"1,126.57","1,144.86","1,126.57",-,1.52%
9/21/2010,1139.78,"1,142.82","1,148.59","1,136.22",-,-0.26%
9/22/2010,1134.28,"1,139.49","1,144.38","1,131.58",-,-0.48%
